cr_id,filename,sha256,officer_count,tier,label,reasons,has_sustained,complaint_date
1015363,CPD_CR-1015363.txt,bc101d96862e682f833ed1293ae18625ed5d45725acaf525827466203eee7c68,2,0,negative,,False,2008-03-31
1015365,CPD_CR-1015365.txt,62b0ea53c3a3ab1d8fd4dfcb4eeaf3a02a1e34eba22b7cf05aed81116dd5df11,4,2,giglio_relevant,ILLEGAL ARREST / FALSE ARREST (Unfounded); ILLEGAL ARREST / FALSE ARREST (Unfounded); ILLEGAL ARREST / FALSE ARREST (Unfounded),False,2008-03-31
1015366,CPD_CR-1015366.txt,104068d4df59a94cc742b901c1d91a50efcbfd88c5681cc8a5fdcc05caccfb84,15,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-03-31
1015368,CPD_CR-1015368.txt,310c481e8c5ef7c89a4c9f5ecd9da669fc6169fb655a5a335c4d9442f7cd6fb7,2,0,negative,,False,2008-03-31
1015369,CPD_CR-1015369.txt,555a04b0b797dbf4d9135ccb74e51c67fc33d84ffc1f06291e43521a25d8e7d0,1,0,negative,,True,2008-03-31
1015370,CPD_CR-1015370.txt,51a9e6c190259250672fbcc012f9b78d6ff605988a19c5188da73fe732d53023,1,0,negative,,False,2008-03-31
1015371,CPD_CR-1015371.txt,fb07b42e8421e78cc9d24f8ff0014912dd4464666ae4d20281797c09d1f4d9dd,2,4,brady_weak,Excessive Force (Not Sustained),False,2008-03-31
1015372,CPD_CR-1015372.txt,a6168edb846a4bfff74bf4b43bdc3e2cd721881a91a3507bacd7552d0cc4c5ab,2,4,brady_weak,Excessive Force (Exonerated); Excessive Force (Unfounded),False,2008-03-31
1015373,CPD_CR-1015373.txt,7c4b1e9b59d471110119afbfaa9b814058db98e68f617e80d6ae254b5979c6c7,1,4,brady_weak,Excessive Force (Unfounded),False,2008-03-31
1015374,CPD_CR-1015374.txt,949c1124da056106ed02ed0bf608935536b6609fff1a57abae19c830f65794c7,1,0,negative,,False,2008-03-31
1015375,CPD_CR-1015375.txt,12eb73d7607c34f1316cbb8bc05c32e4b7d58988e60f4477ddb9b3f00b6960c6,5,2,giglio_relevant,ILLEGAL ARREST (Exonerated); ILLEGAL ARREST (Exonerated); ILLEGAL ARREST (Exonerated),False,2008-03-31
1015376,CPD_CR-1015376.txt,48638ab38610cc42be8f2a9faacd66038f07cf9f7b194f0a556c32a32084658a,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-03-31
1015381,CPD_CR-1015381.txt,fe04eb8fc6a2f90c6ae1f3d09fc4b6ad94f68b99291bfd126e39d4324165a457,2,0,negative,,False,2008-03-31
1015382,CPD_CR-1015382.txt,0a52f1a90d98b52b00afcf95abe2abbb45356758c84bc9deee037ff7fafcd7e3,2,0,negative,,False,2008-04-01
1015383,CPD_CR-1015383.txt,969c76aa2df69a55e84038847027738dd6493d017188f2a6715ea87d93ff3fce,2,0,negative,,False,2008-04-01
1015384,CPD_CR-1015384.txt,30265cf1277a2f360f9ee4d0e7421f47310e4219a022738a8351653dbfdce6fb,1,0,negative,,False,2008-04-01
1015385,CPD_CR-1015385.txt,9059b75ede2cb8bd88e708a4ea798cd36d117179753c65440eb3b42f274042ed,2,0,negative,,False,2008-04-01
1015386,CPD_CR-1015386.txt,16001f64550148b3d7fd24a3af1b7b3e9dcd594b673cef295bd481e0d9aef14a,1,0,negative,,False,2008-04-01
1015388,CPD_CR-1015388.txt,6ce04d176e3aa8ec92f473064ce24855d92aab9f5f6f89dc18555fdfc41826ad,6,0,negative,,False,2008-04-01
1015389,CPD_CR-1015389.txt,7b7201d6d84f93b36150fccbe736bf34056d8058b66fbe12d0eab2e67825f043,1,0,negative,,False,2008-04-01
1015390,CPD_CR-1015390.txt,4725f9e8e1230e44da48313d12eda283d09149f1993232eb4707748ddff7ff07,2,0,negative,,True,2008-04-01
1015391,CPD_CR-1015391.txt,41da1f0e72647a1f498ee714c8ebc5b92628adae2b98dba06195cb0769f664e5,1,0,negative,,False,2008-04-01
1015392,CPD_CR-1015392.txt,f514c8ca98f6bf13b70bb799cdde47ea86fb9c7e4a4673b423f28ee0164269ac,1,0,negative,,False,2008-04-01
1015396,CPD_CR-1015396.txt,c422ac68780ba538d7eb845e7023a122ad7d512d6b46ea04bab9b4bc61ca1088,3,0,negative,,False,2008-04-01
1015397,CPD_CR-1015397.txt,4721e005ae2cb90af5a7fd17b83a7cb0b63a6a433345206aec8da304631afb20,1,0,negative,,False,2008-04-01
1015400,CPD_CR-1015400.txt,ae42e0c417594d8e356e894b8c44b471bf98f713b544dd84552e0c57009fe7d0,1,0,negative,,False,2008-04-01
1015402,CPD_CR-1015402.txt,9d72ee4add5993b1233ee77ad8edd64f87b1a4526f9256904ffd3621d6ae8b95,1,0,negative,,False,2008-04-01
1015404,CPD_CR-1015404.txt,82daa2eb60325ae8a201e0b93c872dfefae17fa6973020a2e6d02c0ed20b7e79,2,0,negative,,False,2008-04-01
1015405,CPD_CR-1015405.txt,ae587505d309275eb08356bf6b64b3c520abff5402b07b01f0de4b61deb28a60,1,0,negative,,True,2008-04-01
1015406,CPD_CR-1015406.txt,29f3f32d7f4babb0ffe1638ffa1327af2044ef09b63acd6cb7e8f21a6726a943,1,0,negative,,False,2008-04-01
1015407,CPD_CR-1015407.txt,7ce228c48113c73dedeae6235209fed975911136c83c9d7cd8a0006b0aef0d3a,1,0,negative,,False,2008-04-01
1015409,CPD_CR-1015409.txt,be4e8e04296cbe9195b48bc5d4b80f4b1481fd61d3e8141bfffaae0fb65bf47e,2,4,brady_weak,Excessive Force (Unfounded),False,2008-04-02
1015410,CPD_CR-1015410.txt,de33dbd14244243e81470edc20e0f3abbf1ab63491221c98e1135c7bea5197a7,2,0,negative,,False,2008-04-02
1015419,CPD_CR-1015419.txt,6134e83b648786c27080e9c9517ff535444093acab92660fa7f990631f91368d,3,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-02
1015420,CPD_CR-1015420.txt,70cbca7485eb39edaefec31c44cf039a5819a5ad2f006d3ad3982439b34e5956,1,0,negative,,False,2008-04-02
1015425,CPD_CR-1015425.txt,2a8d3ae5845bd31a5dffcf68f0149fb257bf80e0008b88d5d553e41010f32744,2,0,negative,,False,2008-04-02
1015428,CPD_CR-1015428.txt,2bd883acef1ca0024a659823fe8a468a4dd3ff6ac4500f1a8ee7420faba5d155,3,0,negative,,False,2008-04-02
1015429,CPD_CR-1015429.txt,18924ceb4c7b9d9f650a25beebf2301f50accf05b164153be2123846cc0bd102,1,0,negative,,False,2008-04-02
1015431,CPD_CR-1015431.txt,bfa2a63dda354b50a9ec974217127bf47d20c7d3a175f18105ac0178dda8223a,1,0,negative,,False,2008-04-02
1015432,CPD_CR-1015432.txt,d8d6157b609b35681cdae14105cb2064d8fa3c180971e2c35eb88b0782c53c21,1,4,brady_weak,Excessive Force (Exonerated),False,2008-04-02
1015434,CPD_CR-1015434.txt,3f66c4d1bef03e15f2fde7b02c715c1c0a50008456efa898ab5bd7cb1472af2a,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-02
1015435,CPD_CR-1015435.txt,88e7335f55d00ae1eaea7c1afdaf6744c2e29e79ec36a7867363f15d2a35ab07,2,4,brady_weak,Coercion (Unfounded),False,2008-04-02
1015437,CPD_CR-1015437.txt,11cc588413087e026343d41cc928e1f66d6c756b3ce339649d6540b2017fab45,1,0,negative,,False,2008-04-02
1015439,CPD_CR-1015439.txt,036fd8a351d93fda9d7198832808bd58a26f0d58869007714ed047728857f0dd,1,0,negative,,False,2008-04-02
1015440,CPD_CR-1015440.txt,ea0e798cb4a28124c11bbab722411691aa8ea96bb5c1a8a7f03d0a7ce7150323,3,0,negative,,False,2008-04-02
1015441,CPD_CR-1015441.txt,48c61ab4dc2b5dc128d6a217625a05ac9d3f75d1b2d4888b7527572e506f15a8,2,0,negative,,False,2008-04-02
1015443,CPD_CR-1015443.txt,c219ef1649b32cb1809aa35b9e632a9632537c37559bafe3efff9da1bdf044b9,3,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-02
1015445,CPD_CR-1015445.txt,1fec509d2e8b8b0cdb5a3cc5b6d6b27d990fdf70fba6232f5c494e29791acc1d,1,0,negative,,False,2008-04-02
1015451,CPD_CR-1015451.txt,42534e68452f5eae04897ed700d7b4691b78ba813645b3f47e8b01f2e9e47fdc,5,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-04-03
1015452,CPD_CR-1015452.txt,d2a7f77b6ab6cd04d1e8050e212065d8f53b4ea912c672e459e3a24a70d43feb,2,0,negative,,False,2008-04-03
1015454,CPD_CR-1015454.txt,d8476a26f37c6fa0090ce200fc2757c8be41cba0c606dbd6ae3adabdfd079e8f,2,0,negative,,False,2008-04-03
1015455,CPD_CR-1015455.txt,003e80752361a95459d614fa158d0e8cb52f6a9eb83e34ac51eca5ec49bc0823,2,0,negative,,False,2008-04-03
1015457,CPD_CR-1015457.txt,0f67ff56521ad7bdb706a85b4894de9265df1a18047ebcbdcbcbddac922b2d7b,2,0,negative,,False,2008-04-03
1015460,CPD_CR-1015460.txt,c8fb5cfe0db21188d538cec5b0ac4751f11790e4b33d1dda9ce95c1def473f01,2,0,negative,,False,2008-04-03
1015461,CPD_CR-1015461.txt,0ff3c4b4b460cea34ce7a2bb1a1a0229bc18d58a3d6ee5f43c283a0531f542d4,1,0,negative,,False,2008-04-03
1015464,CPD_CR-1015464.txt,692a4d35ae4acd847ce4180a040d48b77e1b2f4beb6916318f1c92ffca747679,2,0,negative,,True,2008-04-03
1015467,CPD_CR-1015467.txt,ca31768797bd81080386b23c93baab23724b058af43d4c3e97ec5b27ebf3615f,1,0,negative,,False,2008-04-03
1015469,CPD_CR-1015469.txt,0722c4148751683b830810c6e90cf5ffadd8eac26d910e46bdac618432ef34ee,2,0,negative,,False,2008-04-03
1015471,CPD_CR-1015471.txt,e798c8383f6908ee1227b3c8dc35d029180113dba1cbb12792fa676344a018a5,2,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-03
1015473,CPD_CR-1015473.txt,66929305ec0695d0ee272611099adab56d8199bef809b88a1a2f5e3f64120fbb,1,0,negative,,True,2008-04-03
1015474,CPD_CR-1015474.txt,9972a0e061c901bcdfd376ef50e85dcf232fa7ffc29df892903f180001ccfab4,3,4,brady_weak,Excessive Force (Not Sustained); Excessive Force (Not Sustained),False,2008-04-03
1015478,CPD_CR-1015478.txt,da4c94b81307deaea661a51f5e81a7a92ea560735a54279ccedeb1881b7993bf,2,0,negative,,False,2008-04-04
1015480,CPD_CR-1015480.txt,27d3f2688eb6faaf23419adb9f4f4a7c532d0f7583e12b7475bfc50bd1658749,1,4,brady_weak,Excessive Force (Unfounded),False,2008-04-04
1015485,CPD_CR-1015485.txt,120fb2b38d36a460688dc702cc9a10b2ff723706b6870e1a048d1dcf455687e0,1,0,negative,,False,2008-04-04
1015487,CPD_CR-1015487.txt,fe2f78b7d6b6d077764032d32f2c2a12f76123c8020eb219144dd705ae9f8617,1,0,negative,,False,2008-04-04
1015490,CPD_CR-1015490.txt,2ee81264425d140b43cc739477adbeccbba6a3dc992d22c0a90e53367e94c683,2,2,giglio_relevant,ILLEGAL ARREST / FALSE ARREST (Exonerated); ILLEGAL ARREST / FALSE ARREST (Exonerated),False,2008-04-04
1015492,CPD_CR-1015492.txt,4414a946dde6ee4e7af55bacebade2990c70ec6f075de0cfac69403a498a1772,1,0,negative,,False,2008-04-04
1015493,CPD_CR-1015493.txt,8eedbb0a2c95a6ba6e5acf9a2ee89a938d6cf7676a486c7d53cd4feba08afefd,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-04
1015494,CPD_CR-1015494.txt,d095691e340c57a517eabcf45517423063651164cbb062d07e256c622c28558d,1,0,negative,,False,2008-04-04
1015495,CPD_CR-1015495.txt,4d6a1142dee934e448a2f7e13735667c741b9f5e7c4ea78e43f2576abbe80776,2,0,negative,,False,2008-04-04
1015496,CPD_CR-1015496.txt,4c26e2d66bf2e885f060574dde4d0b48aa77270c3b3c8dce2dd91591c986b194,1,0,negative,,False,2008-04-04
1015498,CPD_CR-1015498.txt,cfc6d5dcce5769a3c59ffa087dca17bdc3f332b82ec6f2b03af9cf08cc8e6efa,3,4,brady_weak,Excessive Force (Not Sustained); Excessive Force (Not Sustained); Excessive Force (Not Sustained),False,2008-04-04
1015500,CPD_CR-1015500.txt,907470bc6844d16975c3ae96ee4d1aeb47a3dd0f60aaf5de66770fe08fab87b8,1,0,negative,,False,2008-04-05
1015502,CPD_CR-1015502.txt,40c657efeea192be983f6c88f6ed289aa6a82ed713a42ac8aaa033a006284acc,1,0,negative,,False,2008-04-05
1015504,CPD_CR-1015504.txt,ca1ff2e1bdd933ac7a76014ebf0817526439d707c37fc5b3322286eca1763aff,1,0,negative,,False,2008-04-05
1015505,CPD_CR-1015505.txt,18612567187442d19227230eebd64cafe21c4aac234ea6db1c90633e5b93f101,1,0,negative,,False,2008-04-05
1015506,CPD_CR-1015506.txt,50c66dc615b078ef8014d881b02c5850b5a3b78a1eeb6519d3e99096258c050b,1,0,negative,,False,2008-04-05
1015507,CPD_CR-1015507.txt,ca6e4a86e1219bb44f86bca8ad891254a455051ac13e744f9abf0b89d7bb08ea,9,0,negative,,False,2008-04-05
1015512,CPD_CR-1015512.txt,91f0a057b125a4310e615e9512d810019ddb608f7212b8435c49664038d8a0c9,14,0,negative,,False,2008-04-05
1015515,CPD_CR-1015515.txt,2a502feaea6d41b6ca5178070c9b2d510e2278e7939869230d09e3e881a9df36,2,0,negative,,False,2008-04-05
1015516,CPD_CR-1015516.txt,422d57f581e976d6380a26b741976764c477326fbb4f00c776a424fe302c8bf9,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-05
1015519,CPD_CR-1015519.txt,eaae1959993b19cb9e83d82b50fe7bc7c4a5de6ae1ebf0848e00ec1baa9149e9,2,0,negative,,False,2008-04-05
1015520,CPD_CR-1015520.txt,01850d898c3b8ea51ed5107f7dd14e8ff3bc5bdd09a41d968292f13bcd967e99,1,0,negative,,False,2008-04-05
1015521,CPD_CR-1015521.txt,fcaee3649a632c6bd7f05b719b1e3217737c5a234b00520468c43267ea4e107e,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-05
1015524,CPD_CR-1015524.txt,9fa58a565a580796d3da88302a9cfc5c6057fe1705e891e0860696aca4386f09,1,0,negative,,True,2008-04-06
1015526,CPD_CR-1015526.txt,85dfba53e87a905792159607ae2f89d62babab771e40230367c0d3fa4d0b9688,1,0,negative,,False,2008-04-06
1015527,CPD_CR-1015527.txt,dd78ccb06cb03b72bd48d4f120f98a6e1476d73fcad0073349bb0ff996a2b6cf,1,0,negative,,True,2008-04-06
1015529,CPD_CR-1015529.txt,ca95e6494ca2e8a64009fc2d75a56cc9e017dc54b2133d424425217c16ffae69,1,0,negative,,False,2008-04-06
1015530,CPD_CR-1015530.txt,27d11371d758ed4bd7474613a5b5b6113a12976141fa93348ad127000607e2bc,3,0,negative,,False,2008-04-06
1015532,CPD_CR-1015532.txt,9c918a96477266bc384d712b25fb85b20e3c48c8c5e229ec3ec0619e935e945c,1,0,negative,,False,2008-04-06
1015533,CPD_CR-1015533.txt,d9428a67a1ed65751d7a86e6a72baba086b665db49933bb276fa7dee9ddcd3a5,2,0,negative,,False,2008-04-06
1015534,CPD_CR-1015534.txt,0ac864384f0c871435a627d7f034c61a48bc7c4e5dbc3f9391f5a766250ae843,2,0,negative,,False,2008-04-06
1015536,CPD_CR-1015536.txt,5142abd052c5268fd54b49f7bed8962d1d352b43874c9a99cbeac690de52091c,1,2,giglio_relevant,ILLEGAL ARREST / FALSE ARREST (Unfounded),False,2008-04-06
1015538,CPD_CR-1015538.txt,9af2fba0bc958fb91ec2bed6f63c8048e63e073bf72e7e03bd046ba0e7de926a,1,0,negative,,True,2008-04-06
1015539,CPD_CR-1015539.txt,cc5a0b6aedb49ea1261c622dbee67ab496e1addfd09d042e10db420b6dc828fa,1,0,negative,,False,2008-04-06
1015540,CPD_CR-1015540.txt,7a69a6c6f14474c00e45b59d8b6ade01d55d62911fae5b678cff3127ae2acede,2,0,negative,,False,2008-04-06
1015542,CPD_CR-1015542.txt,e51550ececf01dde67158696f35830f57473af2e577e8864fcbde4b68fbe2add,1,0,negative,,False,2008-04-06
1015543,CPD_CR-1015543.txt,0d6bd9f3db9634a80137d9adb4a56319548136d17e1e24a8be08017c8cffd800,2,0,negative,,False,2008-04-06
1015545,CPD_CR-1015545.txt,8465178da13dfa271a5d29f3781ded0c97645a601f71382ee325d3332ad04c70,10,0,negative,,False,2008-04-06
1015548,CPD_CR-1015548.txt,efe99da0e7e6d5ea5064b01cf7e0af97593dffbca712373d716ceba2337eae73,2,0,negative,,False,2008-04-07
1015551,CPD_CR-1015551.txt,a63bf6f559e262f3e0bcf541b1dfd70f61133d6752739be3cdd5561d0998c10d,2,0,negative,,False,2008-04-07
1015554,CPD_CR-1015554.txt,f4c6257484a85d3f39efc4135e81940db16d0c89cf3fbb8071dd3a25e8532d29,2,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-07
1015556,CPD_CR-1015556.txt,83cfba54952d9c22231d944b555e89ad893b8641c15829f18090a134d35f2fdf,3,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-04-07
1015557,CPD_CR-1015557.txt,d401afbafa52456ae3ee643deda57e79667908a96997070b3d47d8bc23a752b2,1,0,negative,,False,2008-04-07
1015558,CPD_CR-1015558.txt,02c98cc6327843024ac4e6110e57b44dbf43af1a54c618973d5e19a90fc82a73,1,2,giglio_relevant,ILLEGAL ARREST (No Affidavit),False,2008-04-07
1015560,CPD_CR-1015560.txt,54c86a04b21c6c57af75fe6bfbe6c3cad05b2dcb95e7e813850067f2d42312c2,3,0,negative,,False,2008-04-07
1015561,CPD_CR-1015561.txt,69893d68363fcb322f3b6f135ee38640c3543f067c52e1bb809596d05517eda4,2,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-07
1015562,CPD_CR-1015562.txt,9eaa1032ed1930c5e0c18a5a08bb20ce7a0fc758e084f5f9952eaa6a926b7475,1,0,negative,,False,2008-04-07
1015565,CPD_CR-1015565.txt,7321c0f82cf95bf4a679d18755d42f38ff72d353a98c283c5d40c817bdba6618,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-07
1015566,CPD_CR-1015566.txt,8aa62a6f56cbefd66e7d2f136065af61019e3eb52e854210f03e3402c0fa82a7,6,0,negative,,False,2008-04-07
1015567,CPD_CR-1015567.txt,f9ebe8d0d91336d91364e52869552441c746493c2fed78c798dd4a149f8dbab1,1,0,negative,,False,2008-04-07
1015569,CPD_CR-1015569.txt,4834904bf0322f52328010d6c8f6ac5a5897bc02a09a1b7a2b6fb04ffa27bf9b,2,0,negative,,False,2008-04-07
1015570,CPD_CR-1015570.txt,047f41eb73093d1b6bb0a395ea44b5b8a03ba34cbf1b9ae0230ec16cf91796f1,1,0,negative,,False,2008-04-07
1015575,CPD_CR-1015575.txt,78baa26f927e20618103fe5b8f56b542d88713e5d3dfd4b5387054376aca703b,2,0,negative,,False,2008-04-07
1015576,CPD_CR-1015576.txt,b5ee58e9bb94218b00d4dd7c119355d639a82a3ac9dc3f27b60c08aa8b1d7a25,2,0,negative,,False,2008-04-07
1015577,CPD_CR-1015577.txt,cb7d1701c756cce93f0ec7d31008ef5ddcda9c67059ae8aad47befd4b6ae5027,2,0,negative,,False,2008-04-07
1015578,CPD_CR-1015578.txt,e6fc2e455773800fb391230c243a6d85b21c0b0c2d6d4c0f5a54ec39ce3454c4,2,0,negative,,False,2008-04-07
1015580,CPD_CR-1015580.txt,73998eb116fd06f1e45ce5e0fa965b0393e2a9780f6a274888bdb04df6bf482f,1,0,negative,,False,2008-04-07
1015582,CPD_CR-1015582.txt,cc83160bd70a86d63cb569aacff532a890f9d284c00761f49b382ef15c1b5191,1,0,negative,,False,2008-04-08
1015583,CPD_CR-1015583.txt,f0735382a4d7a6ebba3cd06f9526e6f07d062b0af2c83b8935b27e27f74fc910,1,0,negative,,False,2008-04-08
1015584,CPD_CR-1015584.txt,d8b4ca4b459e0050b2af4cab69d4ccecbc73c3ffdedeeed693f41a87d0b37e85,2,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-08
1015585,CPD_CR-1015585.txt,4ef754f2b982a924e11dbf1ef6c8eaea1eae69b9d9ba4bf58252ae93048c2be8,4,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-08
1015587,CPD_CR-1015587.txt,c88d73d5471649b5005f57ebcdbe57b3f3889aac01fd7c408ce261042594b8b0,2,0,negative,,False,2008-04-08
1015588,CPD_CR-1015588.txt,ed145efd8fd3cde8c3fe4bc456aa0874cc3b311ab4b0996cf51fed8ede48376c,2,0,negative,,False,2008-04-08
1015589,CPD_CR-1015589.txt,d72309578caf81d038c41b96ed8ad7590d2d3b94cde805e4a53921a7527cb9ec,1,0,negative,,False,2008-04-08
1015595,CPD_CR-1015595.txt,8d4a888a12ebd43756cd26e1137ef2266f8e639272cd9dc2cca98747e9906bb4,2,4,brady_weak,Excessive Force (Unfounded); Excessive Force (Unfounded),False,2008-04-08
1015597,CPD_CR-1015597.txt,bd75ce774411a0e6b0e56525317a797c9c72d53f817133aae9c5bceb95974308,1,4,brady_weak,Excessive Force (Unfounded),False,2008-04-08
1015598,CPD_CR-1015598.txt,10524356313236743e073e242800659641962444c4baf7c285898ca39bdb7699,2,0,negative,,False,2008-04-08
1015602,CPD_CR-1015602.txt,5e2115934dfbdd63e8f48f7a34aab9fdc483bdcfa6a0aa4d94b17416c490e861,2,0,negative,,False,2008-04-08
1015604,CPD_CR-1015604.txt,0cec58f59e6ca33f6344db34543400c809077b8cae8197010dae904705ccce63,2,2,giglio_relevant,ILLEGAL ARREST (No Affidavit); ILLEGAL ARREST (No Affidavit),False,2008-04-08
1015605,CPD_CR-1015605.txt,fb86a925469a59614699593de2514cb5fb13fdc636c8df1bb880a78d0d846b4d,1,0,negative,,False,2008-04-08
1015606,CPD_CR-1015606.txt,b5af0056ff4be14e582a1a9e92ad8a6e7cb6015011117e89904ebddd0e2a3245,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-09
1015607,CPD_CR-1015607.txt,77cd346268f8e4b22c4eb45802737b0b83c065f87136f64f5c626a6a057e26a4,1,0,negative,,True,2008-04-09
1015608,CPD_CR-1015608.txt,5ce5e5710d5c0079c4533fc4dc1c5e0a14a0378b55ab149862c178ebfcf6ec6c,2,0,negative,,False,2008-04-09
1015609,CPD_CR-1015609.txt,9ebac5c62a939d2496f0b23da2e56b7a2be8441c07cc8b5bb9cb888f7d398026,2,0,negative,,False,2008-04-09
1015614,CPD_CR-1015614.txt,4b10f6b60f04cdeb843673e4b05669e0576a1d73bc473c18fcd8e5f49afb5088,1,0,negative,,False,2008-04-09
1015615,CPD_CR-1015615.txt,517ac9c6d3ce7d1ebe65383294cd1452c8fc8515eee2acce9452e4d17e2028d3,1,0,negative,,False,2008-04-09
1015621,CPD_CR-1015621.txt,47943b32820c5f32e05152f9a14559a60b47ced592229e49e92e73ae5482d9be,1,0,negative,,False,2008-04-09
1015627,CPD_CR-1015627.txt,253b0bdf8c44c23fc2c7506c1c5b87bba89c2367c31b666cc076762c0165ca90,2,4,brady_weak,"RACIAL/ETHNIC, ETC. (No Affidavit); RACIAL/ETHNIC, ETC. (No Affidavit)",False,2008-04-09
1015628,CPD_CR-1015628.txt,3d47abbe6bac0d3d305072aeebe601ee0a386547909279e263a72fe1aaa5c532,1,0,negative,,False,2008-04-09
1015629,CPD_CR-1015629.txt,79633cd11f25e2a58d6ceb65f18bc075088ea160feeb6fd8fcb75631d21962c9,2,4,brady_weak,Excessive Force (Not Sustained); Excessive Force (Unfounded),False,2008-04-09
1015630,CPD_CR-1015630.txt,ceb46f8c557f23f118ccc5090e6154c74eb419e9eb4c4b44b108637a05ff89e5,2,0,negative,,False,2008-04-09
1015631,CPD_CR-1015631.txt,eb97a9e833dc64e10bd3f7f5a85c048ba9f517e19f70f38541b3e401e861f6df,1,0,negative,,True,2008-04-10
1015633,CPD_CR-1015633.txt,364a27943321f2adb14441fa83434fc4db08aec8406ca8875db281739301d40d,3,0,negative,,False,2008-04-10
1015634,CPD_CR-1015634.txt,268b9e4cbab8f1a9d3f9571312b6562cb7e9bd92f526a8773786747c92829545,5,0,negative,,False,2008-04-10
1015636,CPD_CR-1015636.txt,6f0d3c8f434994c18172aa51f49aa3425a39e569f51b87aecf9fc6dd60f18c9c,2,0,negative,,False,2008-04-10
1015637,CPD_CR-1015637.txt,e24d0d6f7f4204024d88baae8134be8ac0dd8b29ed8de4d041d6fedac8a8d9ec,1,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-10
1015639,CPD_CR-1015639.txt,d97e75e4934872ab320817013f0c880c84106cf97367511471130747e025e31d,1,4,brady_weak,Excessive Force (Unfounded),False,2008-04-10
1015640,CPD_CR-1015640.txt,edb446275eff73a9fcac9e11c23c32c66161aa9d6f8e5b73ef287d051e95658a,2,0,negative,,False,2008-04-10
1015641,CPD_CR-1015641.txt,ac4b5d94a8422b65cc9aaf5ce4ca293fcbd3074c1ab3cea2941eb665ae41d122,1,0,negative,,True,2008-04-10
1015643,CPD_CR-1015643.txt,11552fa91d16063be761ede39050e8f4a543a21ec7fa81ba3c07179b7f94cfce,2,0,negative,,False,2008-04-10
1015644,CPD_CR-1015644.txt,f2f9e20f92ba4f64ff4eee25cb517401c6124bb134195757bac98a70ca3cdced,1,0,negative,,False,2008-04-10
1015645,CPD_CR-1015645.txt,391fe1d1efe712527dfa70cfaef923d5663d3b67e419f69610452b6efbcceb55,1,0,negative,,False,2008-04-10
1015646,CPD_CR-1015646.txt,2ddfb1b703c5a26cbe61cd7c84cba3d40b0c155e3637edad41261d21276bcd3e,2,0,negative,,False,2008-04-10
1015647,CPD_CR-1015647.txt,2fec75e357f0b8dc898c93186f274fe9276cd43eb61ad407ac66a587064742e0,1,0,negative,,False,2008-04-10
1015649,CPD_CR-1015649.txt,6d16dde6cf06c7722af9d78565147f04d2e4e1e0907704c38612570c5ec9056a,1,0,negative,,False,2008-04-10
1015651,CPD_CR-1015651.txt,ec0ddd543ca6ab1f18d6f277941e3e868602755b90fb901d26a9b3cc71555bdb,2,4,brady_weak,Excessive Force (Not Sustained),False,2008-04-10
1015654,CPD_CR-1015654.txt,61ea11cd7f28dc19ec3238ff9161a0f20f0d42bc52f1984e61f5aded5a3d99cb,1,0,negative,,False,2008-04-10
1015656,CPD_CR-1015656.txt,73d5fe0eb4c42844bbdbdf7263d15c2b217845fe6c28956c2ca1fb5a6927f39c,1,0,negative,,False,2008-04-10
1015659,CPD_CR-1015659.txt,fcc23520e60e49b6d82524a05916b14815dc2157ba921b96e6c08cf6aab79d20,1,4,brady_weak,Excessive Force (Unfounded),False,2008-04-10
1015660,CPD_CR-1015660.txt,20f932ce0cd02d34f169f186cf4b38bd724bf679445556797be590a7e8f85937,1,0,negative,,False,2008-04-10
1015661,CPD_CR-1015661.txt,2caca043b7f7e3b7db72b16df520219c9415119ef551540f129a2d34391bbb2b,2,0,negative,,False,2008-04-10
1015662,CPD_CR-1015662.txt,88cf96886cf5f5887825f12d61f0e6f37385d1a77f8ba7e8d32b43bbf5a74b63,2,0,negative,,False,2008-04-10
