complaint_id,filename,sha256,classification,tier,label,reasons,officer_count,has_sustained,incident_date
24-0143,PPD_24-0143.txt,c902ccbf73831c61edcd10ae78f96bdf715c2f8dbbb5e1c04dda44406065d8e1,VERBAL ABUSE,0,negative,,7,True,2024-04-18
24-0144,PPD_24-0144.txt,748279d3c74889f9f8b369fe5d6ceb54f6a89efe1c9635f46b3e57afcbccad5c,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-04-04
24-0145,PPD_24-0145.txt,39f7e5ccbae587e6539e08429e43044d7eae0116337b427ad36990d92374538c,UNPROFESSIONAL CONDUCT,0,negative,,4,False,2024-03-20
24-0146,PPD_24-0146.txt,ff768f3aecd4a819d9e3627f0dc8b164894de19911d050ee88b3e86822859a24,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2024-03-29
24-0148,PPD_24-0148.txt,b9626164f590a23a1207f8383012124da1381fb5c30c503809ebd8598e57fab3,HARASSMENT,0,negative,,1,False,2024-04-10
24-0149,PPD_24-0149.txt,8b1267cebd6608986f5b3d6e275f2dae77e38fe3c9f7337ea5b2eb096f549407,LACK OF SERVICE,0,negative,,4,True,2024-04-05
24-0150,PPD_24-0150.txt,51c8689644a1c2e6d5e9d2942c7d1121c0464feb4c8c1b1e8be5f58e75a972a9,LACK OF SERVICE,0,negative,,1,False,2024-04-07
24-0151,PPD_24-0151.txt,8cadbde7dfd6ba836e7707cd98d6fc2c73e473ce084323b3bd35ad5a53130586,PHYSICAL ABUSE,0,negative,,7,False,2024-03-15
24-0152,PPD_24-0152.txt,7a2c75d9b81724018b551395195912697fed350dd91829b749d2a61cd24227eb,LACK OF SERVICE,0,negative,,2,False,2023-12-05
24-0153,PPD_24-0153.txt,377349f5a0d56ed5f9f890193364f147b5aeebe30196aab47a787a0c776af901,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2024-03-24
24-0154,PPD_24-0154.txt,08bea23dbf01e74aac1024fef927745adba92dddf17e29cf89a0edecc28f5c3e,LACK OF SERVICE,0,negative,,1,False,2024-04-08
24-0155,PPD_24-0155.txt,807f9bccb308e3011de156e0a88d760fd3f52a311220c18c6c9b055313191c21,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2024-04-12
24-0156,PPD_24-0156.txt,75d5886772db61554a7c72e42125a95ead3ce11b4828bacdd873f2e7fde0fac2,VERBAL ABUSE,0,negative,,1,False,2024-04-13
24-0157,PPD_24-0157.txt,11c7e5d71e83746c8c764f918306933238cb4d435268bf308d65c626f69a229f,LACK OF SERVICE,0,negative,,4,True,2024-04-12
24-0158,PPD_24-0158.txt,0eb36a614083fa768e9aa58dd5f94eb27790891f22a06859e242b258012a35f8,PHYSICAL ABUSE,0,negative,,3,False,2023-11-08
24-0159,PPD_24-0159.txt,003cd26e9d7f0137625c15e5be2b64be007b684c850965779e778361a7db1457,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),1,False,2024-03-31
24-0160,PPD_24-0160.txt,102dc648b9fd0064737ecb8243e6be3217311d4206ffb7497af40ff2707ecf46,VERBAL ABUSE,0,negative,,1,False,2024-04-03
24-0161,PPD_24-0161.txt,4d063f5031518b29c05d2a05db3b564b09360d5c696b4af7ca868ebf82546292,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2024-04-11
24-0162,PPD_24-0162.txt,281a6ed4bca00f56c28f6cf76a8cb7594c8a0c2405000840c60068471496ac8e,VERBAL ABUSE,0,negative,,3,True,2024-04-12
24-0163,PPD_24-0163.txt,edf56a1d5ce074e95e75f970d8cef67f42129b4acf38e009eb5b3bb432c4ae47,VERBAL ABUSE,0,negative,,2,False,2024-04-16
24-0164,PPD_24-0164.txt,8191e79ab34914a940bb2ce8630c76a0868464b3b866467fcb1c7947c1ff3cd2,LACK OF SERVICE,0,negative,,2,False,
24-0165,PPD_24-0165.txt,928c702d90c2bfbc6a8ebb2a3a76b521f3418415caafafaa47ccb67711a2560e,LACK OF SERVICE,0,negative,,1,False,2023-12-31
24-0166,PPD_24-0166.txt,dece9e2fec63343f8b683a50bae66aa77b9cbdb0f6f07dfd0d9ad9884cba2530,DEPARTMENTAL VIOLATIONS,0,negative,,16,True,2024-04-05
24-0167,PPD_24-0167.txt,b7d9ff1869be3384cb6085a3022cae350fad8353e08decf3e7d93ddf1fe03a5a,PHYSICAL ABUSE,0,negative,,1,False,2024-04-09
24-0168,PPD_24-0168.txt,6c70128ecd57e357202b8a6aeb566843d4da5c8a1bade6c2c645534a330fc3a5,LACK OF SERVICE,0,negative,,2,False,2023-01-26
24-0169,PPD_24-0169.txt,28323783b9bd2dbffd68c662bdcec833d72792e48f209dac404bdcf6a464a539,HARASSMENT,0,negative,,2,False,2024-04-13
24-0170,PPD_24-0170.txt,40c3a5fd6cd144422a998b514817550530f320ce95f5c7121ae5c851b87603a7,LACK OF SERVICE,0,negative,,2,False,2024-04-18
24-0171,PPD_24-0171.txt,33c77d332355dfb0bed219ad50059252f1485c9324f8e4c431b64894d2497561,VERBAL ABUSE,0,negative,,2,False,2024-04-19
24-0172,PPD_24-0172.txt,2c3e8f80278de4b0f5c2231ac64f6f742a6889f8a59e60d8b7fb5b5e31a4ba7e,VERBAL ABUSE,0,negative,,4,True,2024-04-23
24-0173,PPD_24-0173.txt,3d3d434720d3140a88109e565f40e5eec203259af0c6ed19718561a2accd59db,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2024-04-16
24-0174,PPD_24-0174.txt,28a0cef2230e3e6347ff4447677a936652464c860f56886ebc3849fe0a78bf75,LACK OF SERVICE,0,negative,,1,False,2024-04-20
24-0175,PPD_24-0175.txt,68724ac1ab7b556f2f3164ad8d42a3559f3430f9ab55c5f2cffbd289f4fc26ad,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2024-04-15
24-0176,PPD_24-0176.txt,df001beb8f445bda716102671c6ce30cd4f2be62600e2e0df49208b394a0f735,LACK OF SERVICE,0,negative,,2,False,2024-04-06
24-0254,PPD_24-0254.txt,060dbae4e738cce5bd32be9def365ec327d42d90f061935f902b696c5c8cccb1,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2024-05-28
24-0177,PPD_24-0177.txt,d65a1b5683e34c328f764842966367d94015f09582676c86abc7c5e7b7acbf93,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2024-04-25
24-0178,PPD_24-0178.txt,1abfd3d2808a1e2105de46f8693dcc6a6676e523d2a190220b9a87e6e4d6a2fa,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2024-04-26
24-0179,PPD_24-0179.txt,9d83251fddeeaedb7e4f8a46f75ed00233472df2db3a2d07391e240c93a49ec4,LACK OF SERVICE,0,negative,,3,False,2024-04-25
24-0180,PPD_24-0180.txt,887ae1505385d8f9f059a39d4b8436a2efc4571417150015786ada9017c16213,LACK OF SERVICE,0,negative,,1,True,2023-03-21
24-0181,PPD_24-0181.txt,08bb5a9ca161daa86c8dd1c96f18ee8c4ff17bf21bd0ff3c144c73c469c9cb31,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-04-27
24-0182,PPD_24-0182.txt,4609065750638d8f06b4e4e36488e02d580ae63deb82e3a97ed46c6ca72eba88,LACK OF SERVICE,0,negative,,1,False,2024-04-28
24-0183,PPD_24-0183.txt,9d9131b5ac7006a04eded9c06e72d4e99c4570eddc1c32a24d0e404adaf0801e,HARASSMENT,0,negative,,1,False,
24-0184,PPD_24-0184.txt,0f7342b927e06bf0b54273dc488073c646cfd8568c940f8c3753705319965f42,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,
24-0185,PPD_24-0185.txt,9b8c19ed7a9d351f4bc5a57f6517ab1912149d8ebe7b03e9b68d5ae8d0eb04de,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2024-04-30
24-0186,PPD_24-0186.txt,b81cf029a37815fb37f60bf823d9910a7eff25c8d2aec7056e3dd9030478ea80,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2024-04-26
24-0187,PPD_24-0187.txt,4fa773fea1a1bce21c25663c8498fbcbcee9f322b730224ba4556ebde6fd799c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2024-04-30
24-0188,PPD_24-0188.txt,0363b2c20599127cab580320de4ef765fabc0fbc0c6570fbcda1c2926b4cce75,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2024-05-01
24-0189,PPD_24-0189.txt,b75fdbbb7c98306ddd4ff9595bfb52b6bc5cbc03765e7f0bcb46f78abd455077,HARASSMENT,0,negative,,1,False,2024-04-29
24-0190,PPD_24-0190.txt,7df58813c78e2eea7b639246482b76a86155a942ecebb152fd3dacdc39b9b920,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2024-05-01
24-0255,PPD_24-0255.txt,bc26073c6cba439af70faebcd46c8def08e16dc45947bf983fb63e5223597274,LACK OF SERVICE,0,negative,,3,True,2024-05-26
24-0191,PPD_24-0191.txt,21e2b9345c38bd58f21a0f57aa37c97bd883f4dde8f7b9a5417896cf58281546,LACK OF SERVICE,0,negative,,3,True,2023-01-18
24-0192,PPD_24-0192.txt,7f7cb7f74443a1467ad21429f9ac3656dc3816f651a1b5f299b99013e46f4da1,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2024-04-30
24-0193,PPD_24-0193.txt,736811d9130fbc62a7541f578aa3c82a43abfe35dba2d3cf2123082243f5b2fe,VERBAL ABUSE,0,negative,,8,True,
24-0194,PPD_24-0194.txt,74b0e63adaa8970692aa4ea7620920cc1ce2b0ca5c6dbda9cbe37860ccbe4751,LACK OF SERVICE,0,negative,,1,False,2024-04-28
24-0195,PPD_24-0195.txt,8552b80a835d87b55a996eb23ed9c45414721b56358af161951c0370880b6b62,LACK OF SERVICE,0,negative,,1,False,2024-05-03
24-0196,PPD_24-0196.txt,615e0683b4a926503989576215004b98d298069309a21de95f6bd53fc16a8b0c,PHYSICAL ABUSE,0,negative,,2,False,2024-05-01
24-0197,PPD_24-0197.txt,d55dc6154ff160a1f68a1d3515832447a4fc62e3b00b56c54977a29155eae0be,LACK OF SERVICE,0,negative,,1,False,2024-04-30
25-0423,PPD_25-0423.txt,4535ca3b90c315348a36dcf6bd6928cc5ca7e42fb34a33aa6f5ab66929dadf96,LACK OF SERVICE,0,negative,,2,False,2025-06-26
24-0198,PPD_24-0198.txt,b691bf1003e4454d6f98f855ead640ef540624d36f9922f5ebb2cf316c935222,DEPARTMENTAL VIOLATIONS,0,negative,,5,False,2024-04-30
24-0199,PPD_24-0199.txt,23e535d2f2ee2af1235827f910b92886022f35dd201b32ea8bafbc7ff9f95d9e,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2024-05-06
25-0439,PPD_25-0439.txt,4a12e39f82426836d6d4ceeffd47ff02790f08b28397b0ec449cf2a5d72635c9,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2025-04-27
24-0200,PPD_24-0200.txt,f5a2a9ea8208fbfd9786c5e7e8c2350bd434e731f820e1a7d024ccc9a901a74a,LACK OF SERVICE,0,negative,,1,False,2024-05-05
24-0201,PPD_24-0201.txt,6074e45cb50219faf168d7e5fcc6ef74f6da59674ae01b8933aaef7c3845c5fd,LACK OF SERVICE,0,negative,,1,False,2024-04-29
24-0217,PPD_24-0217.txt,cb29ad53b05817fef8da927f9fca98a49cce4d88edb2aae3ba3fc4373c388d19,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-04-26
24-0202,PPD_24-0202.txt,25a2bc1bbc613907c01d451bac298d9cb93f11399a1e9c99a7b75bc4aed58f79,CIVIL RIGHTS COMPLAINT,3,brady_adjacent,CIVIL RIGHTS COMPLAINT with sustained finding,8,True,2024-04-24
24-0203,PPD_24-0203.txt,14094c7efc47f81c6bb1868c6cb61890738383c629c82e71fb5e6472e9eba15b,LACK OF SERVICE,0,negative,,5,True,2024-04-25
25-0455,PPD_25-0455.txt,b2a5d476b0fcb83f99c43cc8d0673647be01c71b3365c61ca91fa64d4fa4e057,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,
24-0204,PPD_24-0204.txt,ff001ffa8888d04af5d68fb241360058a811de7919a4113529d04b96a8595147,HARASSMENT,0,negative,,6,True,
24-0205,PPD_24-0205.txt,9f10d105a062f22d4edd323168cd16e18b22aac1294e3638023f1fd18a35c344,PHYSICAL ABUSE,0,negative,,1,False,2024-03-08
24-0206,PPD_24-0206.txt,9b140db97915bc67348b07a0beaa5e81a49e4cc2f1a05a3ec4c8af88afbd4331,LACK OF SERVICE,0,negative,,1,False,2024-05-06
24-0207,PPD_24-0207.txt,7a3e0b66e5e07ee098f6d8de2e0882409d35d9171716acaf2d917daeeac7bf69,LACK OF SERVICE,0,negative,,1,False,2024-05-07
24-0208,PPD_24-0208.txt,7bfde1b1b747d316abfb80738a785adc344af1753743cacd02ad17272de9e365,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,8,True,2024-04-12
24-0209,PPD_24-0209.txt,dccdd9fe18753f00397cba32d65973cdc2678874463a21dbf7486c7d3f47481c,DEPARTMENTAL VIOLATIONS,0,negative,,6,False,
25-0488,PPD_25-0488.txt,c7181dc8ed33b9ff700ad72436137f89e59aa26b178f74468a94582f23cebbc5,LACK OF SERVICE,0,negative,,0,False,
24-0210,PPD_24-0210.txt,cb3c6c033029d2007d0d722c8a6bf6d0aefbe5e8137bff6fe9e9b234fd473e86,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2024-05-10
24-0211,PPD_24-0211.txt,95940975e45db23bac2e080908512f950aacdb236c502c38044b474eec92db1e,LACK OF SERVICE,0,negative,,3,True,2024-05-11
24-0212,PPD_24-0212.txt,f43297cdb350321009dc8d9adc5cafad53564fafd4317c5dd34e3eb7ef075242,LACK OF SERVICE,0,negative,,1,False,2024-05-07
24-0213,PPD_24-0213.txt,bb12b0fdb8ba5ddf70837ec799afc36dc8db6988fe56b9098d6837a09be46c30,LACK OF SERVICE,0,negative,,5,True,2024-04-02
24-0214,PPD_24-0214.txt,7bc8c60daa8e2c0e44ac6889659da2d41a3f63b96d2de6b66436e11a964ddccd,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2024-05-12
24-0215,PPD_24-0215.txt,79f98d9ab9bc03786b2c2e8ddd4d7f8c08e962f012d38ba4baa270175bf50ae7,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-05-12
24-0216,PPD_24-0216.txt,879929d713b598219553c01fc50ecd0e167177c4e0bca2b040ac05d7170b10a1,PHYSICAL ABUSE,0,negative,,2,False,2024-05-03
24-0218,PPD_24-0218.txt,097b1426752ecd6bc99ff9f29d19cbc8d445ce42c58d1b81c2eae6526db5f995,LACK OF SERVICE,0,negative,,2,False,2023-12-19
24-0219,PPD_24-0219.txt,6b3cf4e9d7bf943366ee3345738226306411f56ef2a592f61ed246aab3553ce6,VERBAL ABUSE,0,negative,,3,False,2024-05-14
24-0220,PPD_24-0220.txt,c66fb8c736c09c5862a3f875015e73ef16d3f506b6c5e1fd6c8998e06fb32403,LACK OF SERVICE,0,negative,,2,True,2024-04-29
24-0221,PPD_24-0221.txt,a7f5e2749e30dcbba13ea28291cf23e844afbc73db508caf588825766bed4491,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-05-11
24-0222,PPD_24-0222.txt,d7c249d5aebe46adf93dc5967066267711ecbf52080d0b415319d3dcd88571f7,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2024-05-15
24-0223,PPD_24-0223.txt,f67a342c1e6485a7a3c43d7088bd0cdce39793bfb2908d7b116729c75b2defcb,CIVIL RIGHTS COMPLAINT,0,negative,,12,False,2024-05-14
24-0224,PPD_24-0224.txt,0e3da5ec17950812408a150609fa2584e5f7677f7abec633830b362058d3e472,LACK OF SERVICE,0,negative,,1,False,
24-0225,PPD_24-0225.txt,59aa4f8535e64a7daa81d86cfc5901349296f32f7e993e029f150e8f4895be25,LACK OF SERVICE,0,negative,,1,False,2024-03-20
24-0226,PPD_24-0226.txt,78be6aaa82fffcaffa834595c8b4c1aeec12cf23080dde227bdfd4ffed493fba,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2024-02-28
24-0227,PPD_24-0227.txt,adbb219fcfb824a6d457afb693ce9e4828c61d64efa461635ad38cdf1c55f73e,PHYSICAL ABUSE,0,negative,,4,False,2024-05-11
24-0228,PPD_24-0228.txt,5ed27bbf054b6f3af030a1858ea2e74e3a0d7d62bf74f2248aca81c7f8f92614,DEPARTMENTAL VIOLATIONS,0,negative,,8,False,2024-05-01
24-0229,PPD_24-0229.txt,4110bda836c2cfa92d1f44e2da7059ef62c848f2950a5df46876579eaddd5bb1,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2024-05-15
24-0230,PPD_24-0230.txt,f1975aedf1e002987999ea5b13f2cbf9589a3057d4c481b38830efdc9c108595,VERBAL ABUSE,0,negative,,1,False,2024-05-17
24-0231,PPD_24-0231.txt,476962a5166618c6a7bb00c90360a0b48dabb0d5298a9ca69b8e6dbb5835ef50,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2024-04-11
24-0232,PPD_24-0232.txt,887de94f004ba818a8fa30d46e39f3b22bf3518e592b074f01d44546cfa4936f,LACK OF SERVICE,0,negative,,4,True,2024-05-17
24-0233,PPD_24-0233.txt,93eef5eb6ea774670b769a3503637198a0a7c99a8a1a380e23ae4ba0a28346bc,LACK OF SERVICE,0,negative,,4,True,2021-01-13
24-0234,PPD_24-0234.txt,f18adecc43f78e25303fe772dadbe21a6b8d0bafaf3286da68437c5045b9969e,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-05-15
24-0235,PPD_24-0235.txt,40505e49c2f43ae3d8ee2655c558a2e452d93d905eb95289a92cc50da40e1632,PHYSICAL ABUSE,0,negative,,3,False,2024-05-21
24-0236,PPD_24-0236.txt,38449f779163ad068e4d3b5112370e03014ce45197c1fa3bd39c0db88e556b19,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,5,True,2024-05-20
24-0237,PPD_24-0237.txt,f2ea4db4f78ee866b49eab96100547ea91de2d8bc94369942bda0b236deaba80,LACK OF SERVICE,0,negative,,5,True,2024-05-21
24-0238,PPD_24-0238.txt,fcac2ed3455cb0775bd821feff99305b1f5d14a5668d2fdf94d9f902b389379f,LACK OF SERVICE,0,negative,,1,False,2024-05-14
24-0239,PPD_24-0239.txt,f65b1f388c017cd819afb423cd0a8a8562e6e4aec388ea70740d5c4dffc3ceb0,LACK OF SERVICE,0,negative,,5,True,2024-05-19
24-0240,PPD_24-0240.txt,372a38d2c92193328868019c494083e29a0da7399e64577b3e0eaf9a754baca1,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2024-05-17
24-0241,PPD_24-0241.txt,720afc869246fc724f14beba4e37aaed6487d17cb0fc674737d79928783f3eb7,VERBAL ABUSE,0,negative,,1,False,2024-05-22
24-0242,PPD_24-0242.txt,730c185593bdbe7a447e32e04c70301f07fc417dfdb5054fb3afae2903d9e2ea,LACK OF SERVICE,0,negative,,4,True,2024-05-21
24-0243,PPD_24-0243.txt,3ee74ee859ba90e8dc90a35e46960d6d804fd2b91168aacfbdae5ba6cb4e1588,LACK OF SERVICE,0,negative,,1,False,2024-05-21
24-0244,PPD_24-0244.txt,6b10d3dba942c665c00731f283559013d63d5ddfcba9a89ac7cdb00eb1565443,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-05-14
24-0245,PPD_24-0245.txt,9b8d7822ce298731a9691b0f650be9e70dfa8ca21af8ac8dc0560ad00bd521b3,PHYSICAL ABUSE,0,negative,,2,False,2024-02-29
24-0246,PPD_24-0246.txt,9b3e5ba41505dc40636edbd780c0bf4248050b89b0c60d434f66c186c924108e,LACK OF SERVICE,0,negative,,2,False,2024-05-23
24-0247,PPD_24-0247.txt,5e58a9d104d4b98f171b13f21f5ae77fc85d13130b797c504949d8b763d77c94,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2024-02-11
24-0248,PPD_24-0248.txt,70f7722966447f0e90eeca66cc7cdb8be4c50d095ef5cff44c82280fff31aca3,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2024-05-21
24-0249,PPD_24-0249.txt,2b999fec44e09cf62807826b0f1ad7d4f84f77cabc79c80319ea7759df0808d4,DEPARTMENTAL VIOLATIONS,0,negative,,5,True,2024-05-14
24-0250,PPD_24-0250.txt,ea5da93b6edc2b545e02128b01e5ea8c936c2c1748d48e820f4ca2264c490533,VERBAL ABUSE,0,negative,,1,False,2024-05-17
24-0251,PPD_24-0251.txt,6867e1a12f5a09fb25386dc98e719f40b5a92870fa41cef4fff9ac64639c388a,VERBAL ABUSE,0,negative,,2,False,2024-05-21
24-0252,PPD_24-0252.txt,1d2236154be9b05cfcbff8970d415a143a75e76e949eb379d2885e8b14907b9f,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2024-05-20
24-0256,PPD_24-0256.txt,5f5c682c50eab64bdd2da15391e6777e40f2f2202d0552bbdda6c527c359e723,LACK OF SERVICE,0,negative,,1,False,2024-05-29
24-0257,PPD_24-0257.txt,9cc1e958470ef80396012dd828258faf3734b6823a3a061d1fbda1c71240af41,VERBAL ABUSE,0,negative,,1,True,2024-05-29
24-0258,PPD_24-0258.txt,77d4bbb2d6a734a304d3b0186a8f9498afac50b0e6b7abffda4917c581e21ad7,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2024-05-28
24-0259,PPD_24-0259.txt,7715620fe6e28071e221861e720b80523b58f069380c2fdf91588373adaf98ab,UNPROFESSIONAL CONDUCT,0,negative,,6,False,2024-05-22
24-0260,PPD_24-0260.txt,e719eab997f8933249df1068353d070a3ea3f10f990f0417c337addc89b54dc2,UNPROFESSIONAL CONDUCT,0,negative,,2,True,2024-05-30
24-0261,PPD_24-0261.txt,10f2cc0f7f41d6f4f292d39c21e015bce5089c9733d418f5443f82a6d12f54d4,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,10,True,2024-05-28
24-0262,PPD_24-0262.txt,90584a56cab8b3ac29dd79c2a96a947bf7b3855281a5db5bf96bfabf19f3ed41,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2024-05-11
24-0263,PPD_24-0263.txt,dd7a25bd777d3ca82d8dac23cf8376af47492c05fd0674375e8feab8f1cea698,LACK OF SERVICE,0,negative,,4,True,2024-06-01
24-0264,PPD_24-0264.txt,1ca2cc42ec1e865aeb33307db68d577df5ffc8f976aa5f43dbd71f916ec863d2,LACK OF SERVICE,0,negative,,3,True,2024-06-01
24-0265,PPD_24-0265.txt,275de4cfd696f9d30fff56e8941b71088c17b9ed8f6e9c27bd534a2f5856d63a,PHYSICAL ABUSE,0,negative,,2,False,2024-05-12
24-0266,PPD_24-0266.txt,611a8c34f523c4397d8f5678ecb83b11188f3f9fe2d0998083264e02f16736fe,LACK OF SERVICE,0,negative,,1,False,2024-06-03
24-0267,PPD_24-0267.txt,7d14c053b358340981ce10d920a5d9ae3c2ece609068cca412a6e001683c9576,DEPARTMENTAL VIOLATIONS,0,negative,,6,False,2024-05-31
24-0268,PPD_24-0268.txt,c4f7f148ac3af7ca359d6844da2b7fd747d717f8d2ce4e08bedeea878ea62202,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2024-06-02
24-0269,PPD_24-0269.txt,1380f0b938da9d645e153d0859c13b008aa313a70e2f74e863cdece73326f442,VERBAL ABUSE,0,negative,,1,False,2024-05-29
24-0270,PPD_24-0270.txt,c52fa4c63eb19eedef7acd5397a48bb660f987d101a58cf3a14a4a06db0977a6,VERBAL ABUSE,0,negative,,2,False,2024-06-05
24-0271,PPD_24-0271.txt,0dd0babe6a0b9fd780915ca955d1d5e5c729165ebb7c6f6fe0694e51a9bdc5be,VERBAL ABUSE,0,negative,,1,False,2024-06-05
24-0272,PPD_24-0272.txt,4c089febd95a588c6c96ca069f821c17a70641eafb6e5042a1c410e02ebebd75,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2024-06-05
24-0273,PPD_24-0273.txt,6cae8b7a595b6501711c9bb1bcf8f8c37657ddb5bcd1c2edd747a4e03272a2cf,VERBAL ABUSE,0,negative,,3,True,2024-06-05
24-0274,PPD_24-0274.txt,fbf54961f84935881dae84d7642b08484918afe9a9f0f33a61f197e06bc1b3de,LACK OF SERVICE,0,negative,,4,True,2024-05-31
24-0275,PPD_24-0275.txt,fd492e1d86f59ccbde22c0b3deeef331d216f4b9364f05a0fc30e5fc4012ebb4,VERBAL ABUSE,0,negative,,1,False,2024-06-02
24-0276,PPD_24-0276.txt,416489dc9d117238883eb1e6956b8faaddd103005fad1da7c7fb48df4d838c95,PHYSICAL ABUSE,0,negative,,1,False,2024-06-08
24-0277,PPD_24-0277.txt,916fe79d330a335c6139d9b9a49d18b2343d2e322de5c124f1be0ccdecd2f9db,LACK OF SERVICE,0,negative,,1,False,2024-06-07
24-0278,PPD_24-0278.txt,9fb4b996ed04e7cb368f72954cbc610648bd3b32945563fac76b258ae14fc410,PHYSICAL ABUSE,0,negative,,2,False,2024-06-06
24-0279,PPD_24-0279.txt,50e4f80ecf4b14d6e9d042e76c665759e871a0e587f83c1ff10be34d9a87c419,LACK OF SERVICE,0,negative,,3,True,2024-05-24
24-0280,PPD_24-0280.txt,a60b9ba40b2303d7535cc426cd42d15b5c4319e9ddfec927b72c2de16ae68d21,VERBAL ABUSE,0,negative,,2,False,2024-06-07
24-0281,PPD_24-0281.txt,4dd6a157cb6590c954728be924ba1a5e5dc62ca79d77d3047696b81bb3ae7664,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2024-06-11
24-0282,PPD_24-0282.txt,656479b971340cc93daf0ad0e5a8f54553fbf9a875eff31b60daf1417ac89b0f,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2024-05-23
24-0283,PPD_24-0283.txt,2eb3e78f777a04df4d71c32f2ef53b00139d3c9ac93f20d58f6d1e56da03f238,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2024-05-05
24-0284,PPD_24-0284.txt,025343cc6198377fb9a4990a36a00734d30a92bd1b38f3b90279f135fe6dedd8,LACK OF SERVICE,0,negative,,4,True,2024-06-04
24-0285,PPD_24-0285.txt,3a3b2efc5c99828e11d7ef5d749dade74d68820363a48b08b03daa5f87315a69,LACK OF SERVICE,0,negative,,1,False,
24-0286,PPD_24-0286.txt,a7774524f0810dd5cf81b4b6a2ef6ef62bcee80d925fc857a085ca0a9ded9ea2,LACK OF SERVICE,0,negative,,1,False,2024-06-10
24-0287,PPD_24-0287.txt,21296cacb897f20dcad886d96ef0952fbe94979537a882762a76d6ab21e36828,LACK OF SERVICE,0,negative,,5,True,2022-05-03
24-0288,PPD_24-0288.txt,0e787440d9f79b9d43ca129840e621a05a0a6bd49ff87b9d3667c12db0281fbe,VERBAL ABUSE,0,negative,,1,False,2024-06-13
24-0289,PPD_24-0289.txt,515ea4dd3f55297b2ce6b64131baf487df20aa2a59b9811d4b474df9e4ab5442,VERBAL ABUSE,0,negative,,3,False,2024-06-14
24-0290,PPD_24-0290.txt,d98e1a1edefff7655ca83bd006b9e59e260da8f604f781dfa683102315ac13cf,LACK OF SERVICE,0,negative,,4,True,2024-06-15
24-0291,PPD_24-0291.txt,94a55153a9caeb6f5bda8399e2ec0a481816a1346ba6831fcd7262257e1ca06b,DEPARTMENTAL VIOLATIONS,0,negative,,5,True,2024-05-25
